perm_id,modal_label,modal_fraction,stability_score,multilabel_union
1291.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1292.0,Other,1.0,1.0,Other
1293.0,Other,0.9818652849740933,0.9818652849740933,APD;Other
1294.0,Other,1.0,1.0,Other
1295.0,Other,1.0,1.0,Other
1296.0,Other,1.0,1.0,Other
1297.0,Other,1.0,1.0,Other
1298.0,Other,1.0,1.0,Other
1299.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1300.0,Other,1.0,1.0,Other
1301.0,Other,1.0,1.0,Other
1302.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1303.0,Other,1.0,1.0,Other
1304.0,Other,0.9818652849740933,0.9818652849740933,APD;Other
1305.0,Other,1.0,1.0,Other
1306.0,Other,1.0,1.0,Other
1307.0,Other,1.0,1.0,Other
1308.0,Other,0.9248704663212435,0.9248704663212435,APD;Other
1309.0,Other,0.8523316062176166,0.8523316062176166,APD;FM/EM;Other
1310.0,Other,1.0,1.0,Other
1311.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1312.0,Other,1.0,1.0,Other
1313.0,Other,1.0,1.0,Other
1314.0,Other,1.0,1.0,Other
1315.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1316.0,Other,1.0,1.0,Other
1317.0,Other,1.0,1.0,Other
1318.0,Other,1.0,1.0,Other
1319.0,Other,1.0,1.0,Other
1320.0,Other,1.0,1.0,Other
1321.0,Other,0.8704663212435233,0.8704663212435233,BRE;Other
1322.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1323.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1324.0,Other,0.8341968911917098,0.8341968911917098,APD;FM/EM;Other
1325.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1326.0,Other,1.0,1.0,Other
1327.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1328.0,Other,0.8523316062176166,0.8523316062176166,APD;FM/EM;Other
1329.0,Other,1.0,1.0,Other
1330.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1331.0,Other,1.0,1.0,Other
1332.0,Other,1.0,1.0,Other
1333.0,Other,1.0,1.0,Other
1334.0,Other,1.0,1.0,Other
1335.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1336.0,Other,1.0,1.0,Other
1337.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1338.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1339.0,Other,1.0,1.0,Other
1340.0,Other,1.0,1.0,Other
1341.0,Other,1.0,1.0,Other
1342.0,Other,1.0,1.0,Other
1343.0,Other,1.0,1.0,Other
1344.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1345.0,Other,1.0,1.0,Other
1346.0,Other,1.0,1.0,Other
1347.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1348.0,Other,1.0,1.0,Other
1349.0,Other,0.9818652849740933,0.9818652849740933,APD;Other
1350.0,Other,1.0,1.0,Other
1351.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1352.0,Other,1.0,1.0,Other
1353.0,Other,1.0,1.0,Other
1354.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1355.0,Other,1.0,1.0,Other
1356.0,Other,1.0,1.0,Other
1357.0,Other,1.0,1.0,Other
1358.0,Other,1.0,1.0,Other
1359.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1360.0,Other,1.0,1.0,Other
1361.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1362.0,Other,1.0,1.0,Other
1363.0,Other,1.0,1.0,Other
1364.0,Other,1.0,1.0,Other
1365.0,Other,1.0,1.0,Other
1366.0,Other,1.0,1.0,Other
1367.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1368.0,Other,0.8523316062176166,0.8523316062176166,APD;FM/EM;Other
1369.0,Other,1.0,1.0,Other
1370.0,Other,1.0,1.0,Other
1371.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1372.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1373.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1374.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1375.0,Other,1.0,1.0,Other
1376.0,Other,1.0,1.0,Other
1377.0,Other,1.0,1.0,Other
1378.0,Other,1.0,1.0,Other
1379.0,Other,1.0,1.0,Other
1380.0,Other,1.0,1.0,Other
1381.0,Other,1.0,1.0,Other
1382.0,Other,1.0,1.0,Other
1383.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1384.0,Other,1.0,1.0,Other
1385.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1386.0,Other,1.0,1.0,Other
1387.0,Other,1.0,1.0,Other
1388.0,Other,0.8341968911917098,0.8341968911917098,APD;FM/EM;Other
1389.0,Other,1.0,1.0,Other
1390.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1391.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1392.0,Other,1.0,1.0,Other
1393.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1394.0,Other,1.0,1.0,Other
1395.0,Other,1.0,1.0,Other
1396.0,Other,0.9248704663212435,0.9248704663212435,APD;Other
1397.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1398.0,Other,1.0,1.0,Other
1399.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1400.0,Other,0.8523316062176166,0.8523316062176166,APD;FM/EM;Other
1401.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1402.0,Other,1.0,1.0,Other
1403.0,Other,1.0,1.0,Other
1404.0,Other,0.8523316062176166,0.8523316062176166,APD;FM/EM;Other
1405.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1406.0,Other,1.0,1.0,Other
1407.0,Other,1.0,1.0,Other
1408.0,Other,1.0,1.0,Other
1409.0,Other,1.0,1.0,Other
1410.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1411.0,Other,1.0,1.0,Other
1412.0,Other,1.0,1.0,Other
1413.0,Other,1.0,1.0,Other
1414.0,Other,1.0,1.0,Other
1415.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1416.0,Other,1.0,1.0,Other
1417.0,Other,0.9248704663212435,0.9248704663212435,APD;Other
1418.0,Other,1.0,1.0,Other
1419.0,Other,1.0,1.0,Other
1420.0,Other,1.0,1.0,Other
1421.0,Other,0.8523316062176166,0.8523316062176166,APD;FM/EM;Other
1422.0,Other,1.0,1.0,Other
1423.0,Other,0.9818652849740933,0.9818652849740933,APD;Other
1424.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1425.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1426.0,Other,1.0,1.0,Other
1427.0,Other,1.0,1.0,Other
1428.0,Other,1.0,1.0,Other
1429.0,Other,1.0,1.0,Other
1430.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1431.0,Other,1.0,1.0,Other
1432.0,Other,1.0,1.0,Other
1433.0,Other,1.0,1.0,Other
1434.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1435.0,Other,1.0,1.0,Other
1436.0,Other,1.0,1.0,Other
1437.0,Other,1.0,1.0,Other
1438.0,Other,1.0,1.0,Other
1439.0,Other,1.0,1.0,Other
1440.0,Other,0.8341968911917098,0.8341968911917098,APD;FM/EM;Other
1441.0,Other,1.0,1.0,Other
1442.0,Other,1.0,1.0,Other
1443.0,Other,1.0,1.0,Other
1444.0,Other,1.0,1.0,Other
1445.0,Other,1.0,1.0,Other
1446.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1447.0,Other,0.9818652849740933,0.9818652849740933,APD;Other
1448.0,Other,1.0,1.0,Other
1449.0,Other,1.0,1.0,Other
1450.0,Other,0.8341968911917098,0.8341968911917098,APD;FM/EM;Other
1451.0,Other,1.0,1.0,Other
1452.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1453.0,Other,1.0,1.0,Other
1454.0,Other,1.0,1.0,Other
1455.0,Other,1.0,1.0,Other
1456.0,Other,1.0,1.0,Other
1457.0,Other,1.0,1.0,Other
1458.0,Other,1.0,1.0,Other
1459.0,Other,0.8341968911917098,0.8341968911917098,APD;FM/EM;Other
1460.0,Other,1.0,1.0,Other
1461.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1462.0,Other,1.0,1.0,Other
1463.0,Other,1.0,1.0,Other
1464.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1465.0,Other,1.0,1.0,Other
1466.0,Other,1.0,1.0,Other
1467.0,Other,1.0,1.0,Other
1468.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1469.0,Other,1.0,1.0,Other
1470.0,Other,1.0,1.0,Other
1471.0,Other,1.0,1.0,Other
1472.0,Other,1.0,1.0,Other
1473.0,Other,1.0,1.0,Other
1474.0,Other,1.0,1.0,Other
1475.0,Other,1.0,1.0,Other
1476.0,Other,1.0,1.0,Other
1477.0,Other,1.0,1.0,Other
1478.0,Other,1.0,1.0,Other
1479.0,Other,1.0,1.0,Other
1480.0,Other,1.0,1.0,Other
1481.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1482.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1483.0,Other,1.0,1.0,Other
1484.0,Other,1.0,1.0,Other
1485.0,Other,1.0,1.0,Other
1486.0,Other,1.0,1.0,Other
1487.0,Other,1.0,1.0,Other
1488.0,Other,1.0,1.0,Other
1489.0,Other,1.0,1.0,Other
1490.0,Other,1.0,1.0,Other
1491.0,Other,1.0,1.0,Other
1492.0,Other,0.9818652849740933,0.9818652849740933,APD;Other
1493.0,Other,1.0,1.0,Other
1494.0,Other,1.0,1.0,Other
1495.0,Other,1.0,1.0,Other
1496.0,Other,1.0,1.0,Other
1497.0,Other,1.0,1.0,Other
1498.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1499.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1500.0,Other,1.0,1.0,Other
1501.0,Other,1.0,1.0,Other
1502.0,Other,1.0,1.0,Other
1503.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1504.0,Other,1.0,1.0,Other
1505.0,Other,1.0,1.0,Other
1506.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1507.0,Other,1.0,1.0,Other
1508.0,Other,0.9818652849740933,0.9818652849740933,APD;Other
1509.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1510.0,Other,1.0,1.0,Other
1511.0,Other,1.0,1.0,Other
1512.0,Other,1.0,1.0,Other
1513.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1514.0,Other,1.0,1.0,Other
1515.0,Other,1.0,1.0,Other
1516.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1517.0,Other,0.8523316062176166,0.8523316062176166,APD;FM/EM;Other
1518.0,Other,1.0,1.0,Other
1519.0,Other,1.0,1.0,Other
1520.0,Other,1.0,1.0,Other
1521.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1522.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1523.0,Other,1.0,1.0,Other
1524.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1525.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1526.0,Other,1.0,1.0,Other
1527.0,Other,1.0,1.0,Other
1528.0,Other,1.0,1.0,Other
1529.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1530.0,Other,1.0,1.0,Other
1531.0,Other,1.0,1.0,Other
1532.0,Other,0.8238341968911918,0.8238341968911918,APD;BRE;Other
1533.0,Other,1.0,1.0,Other
1534.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1535.0,Other,1.0,1.0,Other
1536.0,Other,1.0,1.0,Other
1537.0,Other,1.0,1.0,Other
1538.0,Other,1.0,1.0,Other
1539.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1540.0,Other,1.0,1.0,Other
1541.0,Other,1.0,1.0,Other
1542.0,Other,1.0,1.0,Other
1543.0,Other,1.0,1.0,Other
1544.0,Other,1.0,1.0,Other
1545.0,Other,1.0,1.0,Other
1546.0,Other,0.9248704663212435,0.9248704663212435,APD;Other
1547.0,Other,1.0,1.0,Other
1548.0,Other,0.8523316062176166,0.8523316062176166,APD;FM/EM;Other
1549.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1550.0,Other,1.0,1.0,Other
1551.0,Other,1.0,1.0,Other
1552.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1553.0,Other,1.0,1.0,Other
1554.0,Other,1.0,1.0,Other
1555.0,Other,0.9818652849740933,0.9818652849740933,APD;Other
1556.0,Other,1.0,1.0,Other
1557.0,Other,1.0,1.0,Other
1558.0,Other,1.0,1.0,Other
1559.0,Other,1.0,1.0,Other
1560.0,Other,1.0,1.0,Other
1561.0,Other,1.0,1.0,Other
1562.0,Other,0.8341968911917098,0.8341968911917098,APD;FM/EM;Other
1563.0,Other,1.0,1.0,Other
1564.0,Other,1.0,1.0,Other
1565.0,Other,1.0,1.0,Other
1566.0,Other,1.0,1.0,Other
1567.0,Other,1.0,1.0,Other
1568.0,Other,1.0,1.0,Other
1569.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1570.0,Other,1.0,1.0,Other
1571.0,Other,1.0,1.0,Other
1572.0,Other,1.0,1.0,Other
1573.0,Other,1.0,1.0,Other
1574.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1575.0,Other,1.0,1.0,Other
1576.0,Other,1.0,1.0,Other
1577.0,Other,1.0,1.0,Other
1578.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1579.0,Other,1.0,1.0,Other
1580.0,Other,1.0,1.0,Other
1581.0,Other,1.0,1.0,Other
1582.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1583.0,Other,0.8134715025906736,0.8134715025906736,APD;FM/EM;Other
1584.0,Other,1.0,1.0,Other
1585.0,Other,1.0,1.0,Other
1586.0,Other,1.0,1.0,Other
1587.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1588.0,Other,1.0,1.0,Other
1589.0,Other,1.0,1.0,Other
1590.0,Other,1.0,1.0,Other
1591.0,Other,1.0,1.0,Other
1592.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1593.0,Other,0.9818652849740933,0.9818652849740933,APD;Other
1594.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1595.0,Other,1.0,1.0,Other
1596.0,Other,0.9818652849740933,0.9818652849740933,APD;Other
1597.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1598.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1599.0,Other,0.8341968911917098,0.8341968911917098,APD;FM/EM;Other
1600.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1601.0,Other,1.0,1.0,Other
1602.0,Other,1.0,1.0,Other
1603.0,Other,1.0,1.0,Other
1604.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1605.0,Other,1.0,1.0,Other
1606.0,Other,1.0,1.0,Other
1607.0,Other,0.8341968911917098,0.8341968911917098,APD;FM/EM;Other
1608.0,Other,1.0,1.0,Other
1609.0,Other,1.0,1.0,Other
1610.0,Other,1.0,1.0,Other
1611.0,Other,1.0,1.0,Other
1612.0,Other,1.0,1.0,Other
1613.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1614.0,Other,1.0,1.0,Other
1615.0,Other,1.0,1.0,Other
1616.0,Other,0.9818652849740933,0.9818652849740933,APD;Other
1617.0,Other,1.0,1.0,Other
1618.0,Other,1.0,1.0,Other
1619.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1620.0,Other,1.0,1.0,Other
1621.0,Other,1.0,1.0,Other
1622.0,Other,1.0,1.0,Other
1623.0,Other,1.0,1.0,Other
1624.0,Other,1.0,1.0,Other
1625.0,Other,1.0,1.0,Other
1626.0,Other,1.0,1.0,Other
1627.0,Other,1.0,1.0,Other
1628.0,Other,1.0,1.0,Other
1629.0,Other,1.0,1.0,Other
1630.0,Other,1.0,1.0,Other
1631.0,Other,1.0,1.0,Other
1632.0,Other,1.0,1.0,Other
1633.0,Other,1.0,1.0,Other
1634.0,Other,0.9818652849740933,0.9818652849740933,APD;Other
1635.0,Other,1.0,1.0,Other
1636.0,Other,1.0,1.0,Other
1637.0,Other,1.0,1.0,Other
1638.0,Other,1.0,1.0,Other
1639.0,Other,1.0,1.0,Other
1640.0,Other,1.0,1.0,Other
1641.0,Other,1.0,1.0,Other
1642.0,Other,1.0,1.0,Other
1643.0,Other,1.0,1.0,Other
1644.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1645.0,Other,1.0,1.0,Other
1646.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1647.0,Other,1.0,1.0,Other
1648.0,Other,1.0,1.0,Other
1649.0,Other,1.0,1.0,Other
1650.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1651.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1652.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1653.0,Other,1.0,1.0,Other
1654.0,Other,1.0,1.0,Other
1655.0,Other,1.0,1.0,Other
1656.0,Other,0.8523316062176166,0.8523316062176166,APD;FM/EM;Other
1657.0,Other,1.0,1.0,Other
1658.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1659.0,Other,1.0,1.0,Other
1660.0,Other,1.0,1.0,Other
1661.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1662.0,Other,1.0,1.0,Other
1663.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1664.0,Other,1.0,1.0,Other
1665.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1666.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1667.0,Other,1.0,1.0,Other
1668.0,Other,1.0,1.0,Other
1669.0,Other,1.0,1.0,Other
1670.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1671.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1672.0,Other,1.0,1.0,Other
1673.0,Other,1.0,1.0,Other
1674.0,Other,1.0,1.0,Other
1675.0,Other,0.8523316062176166,0.8523316062176166,APD;FM/EM;Other
1676.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1677.0,Other,1.0,1.0,Other
1678.0,Other,1.0,1.0,Other
1679.0,Other,1.0,1.0,Other
1680.0,Other,1.0,1.0,Other
1681.0,Other,0.8523316062176166,0.8523316062176166,APD;FM/EM;Other
1682.0,Other,1.0,1.0,Other
1683.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1684.0,Other,1.0,1.0,Other
1685.0,Other,1.0,1.0,Other
1686.0,Other,1.0,1.0,Other
1687.0,Other,1.0,1.0,Other
1688.0,Other,1.0,1.0,Other
1689.0,Other,1.0,1.0,Other
1690.0,Other,1.0,1.0,Other
1691.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1692.0,Other,0.9818652849740933,0.9818652849740933,APD;Other
1693.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1694.0,Other,1.0,1.0,Other
1695.0,Other,1.0,1.0,Other
1696.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1697.0,Other,1.0,1.0,Other
1698.0,Other,1.0,1.0,Other
1699.0,Other,1.0,1.0,Other
1700.0,Other,1.0,1.0,Other
1701.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1702.0,Other,1.0,1.0,Other
1703.0,Other,1.0,1.0,Other
1704.0,Other,1.0,1.0,Other
1705.0,Other,1.0,1.0,Other
1706.0,Other,1.0,1.0,Other
1707.0,Other,1.0,1.0,Other
1708.0,Other,1.0,1.0,Other
1709.0,Other,1.0,1.0,Other
1710.0,Other,1.0,1.0,Other
1711.0,Other,1.0,1.0,Other
1712.0,Other,1.0,1.0,Other
1713.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1714.0,Other,1.0,1.0,Other
1715.0,Other,1.0,1.0,Other
1716.0,Other,0.8523316062176166,0.8523316062176166,APD;FM/EM;Other
1717.0,Other,1.0,1.0,Other
1718.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1719.0,Other,1.0,1.0,Other
1720.0,Other,1.0,1.0,Other
1721.0,Other,1.0,1.0,Other
1722.0,Other,0.8523316062176166,0.8523316062176166,APD;FM/EM;Other
1723.0,Other,1.0,1.0,Other
1724.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1725.0,Other,1.0,1.0,Other
1726.0,Other,1.0,1.0,Other
1727.0,Other,1.0,1.0,Other
1728.0,Other,1.0,1.0,Other
1729.0,Other,1.0,1.0,Other
1730.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1731.0,Other,1.0,1.0,Other
1732.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1733.0,Other,1.0,1.0,Other
1734.0,Other,1.0,1.0,Other
1735.0,Other,1.0,1.0,Other
1736.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1737.0,Other,1.0,1.0,Other
1738.0,Other,1.0,1.0,Other
1739.0,Other,1.0,1.0,Other
1740.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1741.0,Other,1.0,1.0,Other
1742.0,Other,1.0,1.0,Other
1743.0,Other,0.8523316062176166,0.8523316062176166,APD;FM/EM;Other
1744.0,Other,1.0,1.0,Other
1745.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1746.0,Other,1.0,1.0,Other
1747.0,Other,1.0,1.0,Other
1748.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1749.0,Other,1.0,1.0,Other
1750.0,Other,1.0,1.0,Other
1751.0,Other,1.0,1.0,Other
1752.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1753.0,Other,1.0,1.0,Other
1754.0,Other,1.0,1.0,Other
1755.0,Other,1.0,1.0,Other
1756.0,Other,1.0,1.0,Other
1757.0,Other,1.0,1.0,Other
1758.0,Other,1.0,1.0,Other
1759.0,Other,1.0,1.0,Other
1760.0,Other,1.0,1.0,Other
1761.0,Other,1.0,1.0,Other
1762.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1763.0,Other,1.0,1.0,Other
1764.0,Other,0.8134715025906736,0.8134715025906736,APD;FM/EM;Other
1765.0,Other,1.0,1.0,Other
1766.0,Other,1.0,1.0,Other
1767.0,Other,1.0,1.0,Other
1768.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1769.0,Other,1.0,1.0,Other
1770.0,Other,1.0,1.0,Other
1771.0,Other,1.0,1.0,Other
1772.0,Other,1.0,1.0,Other
1773.0,Other,1.0,1.0,Other
1774.0,Other,1.0,1.0,Other
1775.0,Other,1.0,1.0,Other
1776.0,Other,1.0,1.0,Other
1777.0,Other,1.0,1.0,Other
1778.0,Other,1.0,1.0,Other
1779.0,Other,1.0,1.0,Other
1780.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1781.0,Other,0.8704663212435233,0.8704663212435233,BRE;Other
1782.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1783.0,Other,1.0,1.0,Other
1784.0,Other,1.0,1.0,Other
1785.0,Other,1.0,1.0,Other
1786.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1787.0,Other,1.0,1.0,Other
1788.0,Other,1.0,1.0,Other
1789.0,Other,1.0,1.0,Other
1790.0,Other,1.0,1.0,Other
1791.0,Other,1.0,1.0,Other
1792.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1793.0,Other,1.0,1.0,Other
1794.0,Other,1.0,1.0,Other
1795.0,Other,0.8497409326424871,0.8497409326424871,APD;FM/EM;Other
1796.0,Other,1.0,1.0,Other
1797.0,Other,1.0,1.0,Other
1798.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1799.0,Other,1.0,1.0,Other
1800.0,Other,1.0,1.0,Other
1801.0,Other,1.0,1.0,Other
1802.0,Other,1.0,1.0,Other
1803.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1804.0,Other,1.0,1.0,Other
1805.0,Other,1.0,1.0,Other
1806.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1807.0,Other,0.9818652849740933,0.9818652849740933,APD;Other
1808.0,Other,1.0,1.0,Other
1809.0,Other,1.0,1.0,Other
1810.0,Other,1.0,1.0,Other
1811.0,Other,1.0,1.0,Other
1812.0,Other,0.8523316062176166,0.8523316062176166,APD;FM/EM;Other
1813.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1814.0,Other,1.0,1.0,Other
1815.0,Other,1.0,1.0,Other
1816.0,Other,1.0,1.0,Other
1817.0,Other,1.0,1.0,Other
1818.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1819.0,Other,1.0,1.0,Other
1820.0,Other,1.0,1.0,Other
1821.0,Other,1.0,1.0,Other
1822.0,Other,1.0,1.0,Other
1823.0,Other,1.0,1.0,Other
1824.0,Other,1.0,1.0,Other
1825.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1826.0,Other,1.0,1.0,Other
1827.0,Other,1.0,1.0,Other
1828.0,Other,1.0,1.0,Other
1829.0,Other,1.0,1.0,Other
1830.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1831.0,Other,1.0,1.0,Other
1832.0,Other,1.0,1.0,Other
1833.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1834.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1835.0,Other,1.0,1.0,Other
1836.0,Other,1.0,1.0,Other
1837.0,Other,1.0,1.0,Other
1838.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1839.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1840.0,Other,1.0,1.0,Other
1841.0,Other,1.0,1.0,Other
1842.0,Other,1.0,1.0,Other
1843.0,Other,1.0,1.0,Other
1844.0,Other,1.0,1.0,Other
1845.0,Other,0.9818652849740933,0.9818652849740933,APD;Other
1846.0,Other,0.8523316062176166,0.8523316062176166,APD;FM/EM;Other
1847.0,Other,1.0,1.0,Other
1848.0,Other,1.0,1.0,Other
1849.0,Other,1.0,1.0,Other
1850.0,Other,1.0,1.0,Other
1851.0,Other,0.8523316062176166,0.8523316062176166,APD;FM/EM;Other
1852.0,Other,1.0,1.0,Other
1853.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1854.0,Other,1.0,1.0,Other
1855.0,Other,1.0,1.0,Other
1856.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1857.0,Other,1.0,1.0,Other
1858.0,Other,1.0,1.0,Other
1859.0,Other,0.8678756476683938,0.8678756476683938,APD;FM/EM;Other
1860.0,Other,1.0,1.0,Other
1861.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1862.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1863.0,Other,1.0,1.0,Other
1864.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1865.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1866.0,Other,1.0,1.0,Other
1867.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1868.0,Other,1.0,1.0,Other
1869.0,Other,1.0,1.0,Other
1870.0,Other,1.0,1.0,Other
1871.0,Other,1.0,1.0,Other
1872.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1873.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1874.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1875.0,Other,1.0,1.0,Other
1876.0,Other,1.0,1.0,Other
1877.0,Other,1.0,1.0,Other
1878.0,Other,0.9637305699481865,0.9637305699481865,APD;Other
1879.0,Other,1.0,1.0,Other
1880.0,Other,1.0,1.0,Other
1881.0,Other,1.0,1.0,Other
1882.0,Other,1.0,1.0,Other
1883.0,Other,1.0,1.0,Other
1884.0,Other,1.0,1.0,Other
1885.0,Other,1.0,1.0,Other
1886.0,Other,0.9818652849740933,0.9818652849740933,APD;Other
1887.0,Other,0.9455958549222798,0.9455958549222798,APD;Other
1888.0,Other,0.8341968911917098,0.8341968911917098,APD;FM/EM;Other
