perm_index,dK,disp_kappa_scaled,adjacency_violations,single_move,max_block_move,order_dual_proximity,score_dir,connective_density_per_100,pos_weighted_connectives,sent_connective_sd,max_sent_connectives,cluster,x,y,z,motif
570,0.3214285714285714,16.00153722107882,3,6,2,0.6785714285714286,0.4306701414583055,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
571,0.3214285714285714,20.342529684302782,3,4,1,0.6785714285714286,0.4258847778953064,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
572,0.3928571428571428,23.813225559506336,2,5,1,0.6071428571428571,0.3804061496978992,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
573,0.5714285714285714,35.06669136325484,2,7,2,0.4285714285714285,0.2682334225615506,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
574,0.4285714285714285,21.371271740987336,4,5,2,0.5714285714285714,0.3607372171162715,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
575,0.5357142857142857,34.38208676198576,2,6,3,0.4642857142857143,0.2898765842760875,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
576,0.4285714285714285,29.63277230342561,3,5,2,0.5714285714285714,0.3559150533863595,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
577,0.3214285714285714,15.390687613968876,3,4,2,0.6785714285714286,0.4315469583874627,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
578,0.4285714285714285,29.23685081819919,3,4,1,0.5714285714285714,0.3560860337361905,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
579,0.2857142857142857,19.425779782733837,2,4,2,0.7142857142857143,0.4481545242600507,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
580,0.4642857142857143,29.93694829167402,3,6,2,0.5357142857142857,0.3343580949300103,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
581,0.5714285714285714,28.90837922032165,4,7,1,0.4285714285714285,0.270517035564676,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,FM/EM
582,0.75,46.54477718910709,5,7,2,0.25,0.1584131217695903,0.0,0.0,0.0,0.0,3,0.4915105766181647,-0.022723345953966124,-0.08209115668681036,GD
583,0.6071428571428571,37.75033576090767,3,5,2,0.3928571428571428,0.2460367769171498,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
584,0.6071428571428571,31.57150772108313,5,7,1,0.3928571428571428,0.2479949576262305,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
585,0.5,30.78241366332125,3,6,2,0.5,0.3125855765467435,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
586,0.25,14.81440412564336,2,3,3,0.75,0.4752933968818585,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
587,0.2857142857142857,17.58722490899689,2,5,3,0.7142857142857143,0.4500915856663365,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
588,0.7857142857142857,47.50287216239294,4,6,2,0.2142857142857142,0.1368183628696853,0.0,0.0,0.0,0.0,1,-0.40311093739538156,-0.214448622609175,0.5599314472168289,GD
589,0.4642857142857143,26.854912408117976,5,5,1,0.5357142857142857,0.3357886955653619,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
590,0.3571428571428571,20.431530449662592,2,5,2,0.6428571428571429,0.4043783751006924,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
591,0.5,27.70811609551892,3,6,2,0.5,0.3139333420092458,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
592,0.5357142857142857,28.183599633954096,5,5,1,0.4642857142857143,0.2922777569550805,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
593,0.3214285714285714,23.485139040842515,2,5,4,0.6785714285714286,0.4234792969454973,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
594,0.6071428571428571,34.28987367579762,5,6,1,0.3928571428571428,0.2470489819978354,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
595,0.6428571428571429,34.86989673149917,5,7,1,0.3571428571428571,0.2254371263735204,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
596,0.5,34.03511302167596,3,5,3,0.5,0.3114171174430784,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
597,0.5,33.93232991160712,3,5,2,0.5,0.3114507105885052,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
598,0.1428571428571428,6.623475034061212,3,2,3,0.8571428571428571,0.5667552243467855,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,BRE
599,0.6428571428571429,38.1702268806041,4,7,2,0.3571428571428571,0.2244975519965156,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
600,0.8214285714285714,51.47919563195554,4,7,3,0.1785714285714285,0.1147649251868352,0.0,0.0,0.0,0.0,1,-0.46260026740291416,-0.565976485233023,-0.40935804417131294,GD
601,0.2142857142857142,14.663099735511375,1,3,3,0.7857142857142857,0.4969663006618929,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
602,0.5714285714285714,31.08557546998367,5,6,1,0.4285714285714285,0.2696095183805278,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
603,0.4642857142857143,27.19947923441866,4,6,2,0.5357142857142857,0.3356132305378709,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
604,0.4285714285714285,21.819538952722255,4,7,1,0.5714285714285714,0.3603859807897901,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,FM/EM
605,0.3214285714285714,20.071404970517687,3,4,1,0.6785714285714286,0.426125929252176,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
606,0.6785714285714286,46.53038480571867,3,5,3,0.3214285714285714,0.2012728121523738,0.0,0.0,0.0,0.0,3,0.31997693796641413,-0.1909364394166264,-0.19800000667476825,GD
607,0.6071428571428571,34.83494421719365,3,6,1,0.3928571428571428,0.2468765746123964,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
608,0.2857142857142857,19.58333637358996,2,4,2,0.7142857142857143,0.4480046240816195,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
609,0.8928571428571429,48.99492605882308,5,7,2,0.1071428571428571,0.0722865261986945,0.0,0.0,0.0,0.0,3,0.4672828595539053,-0.4071644733291583,0.17841836831304675,GD
610,0.2857142857142857,19.78373545944292,2,5,2,0.7142857142857143,0.4478172470519685,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
611,0.3928571428571428,26.286978242670685,3,4,1,0.6071428571428571,0.3789447210999789,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
612,0.7142857142857143,46.84059714073451,3,6,2,0.2857142857142857,0.1797896710783794,0.0,0.0,0.0,0.0,1,-0.35971859607965745,-0.20347542116332895,0.34784055272776965,GD
613,0.4285714285714285,26.54692539242632,4,5,2,0.5714285714285714,0.357377819640548,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
614,0.6785714285714286,39.24107263732887,3,7,1,0.3214285714285714,0.2027972357469369,0.0,0.0,0.0,0.0,0,0.16818354764462456,-0.024615270095949996,0.051579979257713314,GD
615,0.5,34.062529976415206,3,5,2,0.5,0.3114081898901493,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
616,0.2142857142857142,13.419039752560856,3,2,2,0.7857142857142857,0.4991696697863146,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
617,0.5,28.2640497760164,3,6,2,0.5,0.3136686481557252,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
618,0.1428571428571428,6.623475034061212,3,2,2,0.8571428571428571,0.5667552243467855,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,BRE
619,0.6071428571428571,38.03691965140353,3,6,3,0.3928571428571428,0.2459609958433626,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
620,0.4285714285714285,29.41106850361892,3,4,2,0.5714285714285714,0.3560102486071891,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
621,0.6071428571428571,31.34010379038754,5,7,1,0.3928571428571428,0.2480828298164507,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
622,0.5,30.77753044885484,3,5,2,0.5,0.3125875105569889,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
623,0.4642857142857143,30.376604859186788,3,4,2,0.5357142857142857,0.3341769233230844,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
624,0.3571428571428571,18.222179461156845,4,5,2,0.6428571428571429,0.4065235805608092,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
625,0.5,24.96466237081607,4,7,2,0.5,0.3154055536824385,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
626,0.3928571428571428,20.70797729730682,4,6,1,0.6071428571428571,0.3827121201420362,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
627,0.5714285714285714,34.48538983551453,4,6,1,0.4285714285714285,0.2684151019132859,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
628,0.3928571428571428,20.071404970517687,4,4,2,0.6071428571428571,0.3832687863950332,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
629,0.4642857142857143,29.63277230342561,3,5,1,0.5357142857142857,0.3344864819577882,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
630,0.5,30.33593128018524,4,6,1,0.5,0.3127648990682122,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
631,0.5357142857142857,33.78739901083196,3,6,1,0.4642857142857143,0.2900698449915653,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
632,0.6071428571428571,41.54694233040949,4,6,2,0.3928571428571428,0.2451156663562528,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
633,0.75,47.2839437171757,4,6,2,0.25,0.158284327443156,0.0,0.0,0.0,0.0,3,0.37566606460073976,-0.46074119924873136,-0.056355817564868856,GD
634,0.7857142857142857,46.93189359249536,5,7,1,0.2142857142857142,0.1369166027346005,0.0,0.0,0.0,0.0,1,-0.48356348567195645,0.40896388410125384,0.16073232383891461,GD
635,0.6428571428571429,38.1702268806041,4,7,2,0.3571428571428571,0.2244975519965156,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
636,0.4285714285714285,23.36900074550155,4,5,1,0.5714285714285714,0.3592714392075518,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
637,0.6428571428571429,36.124895909438,4,6,2,0.3571428571428571,0.2250601552693538,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
638,0.7857142857142857,50.92157733233356,4,7,2,0.2142857142857142,0.1362753547722781,0.0,0.0,0.0,0.0,3,0.4387164267994551,-0.4792851376996267,0.5087862240080542,GD
639,0.6428571428571429,34.83494421719365,5,6,1,0.3571428571428571,0.225448003183825,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
640,0.2857142857142857,19.47151492835423,2,3,2,0.7142857142857143,0.4481107739203152,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
641,0.3928571428571428,23.817758216438,4,6,1,0.6071428571428571,0.3804032054995283,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
642,0.6071428571428571,35.222619269750055,4,6,1,0.3928571428571428,0.2467571094543691,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
643,0.5,27.79858593028971,4,6,2,0.5,0.3138895708618556,0.0,0.0,0.0,0.0,0,3.4918826789967627e-17,-1.2495763732600902e-17,7.975035237437941e-18,Other
644,0.5714285714285714,31.162147984401347,4,7,2,0.4285714285714285,0.2695798374152569,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
645,0.3928571428571428,24.157001578431338,3,5,1,0.6071428571428571,0.3801858603644482,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
646,0.7857142857142857,47.243472566693946,4,7,1,0.2142857142857142,0.136862705685592,0.0,0.0,0.0,0.0,1,-0.4520200961940808,-0.15718970174601918,0.5678120969083768,GD
647,0.5,24.81999887613267,4,6,1,0.5,0.3154918674442604,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
648,0.5,28.21606913732129,3,7,2,0.5,0.3136910957500791,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
649,0.3214285714285714,17.655352390415764,3,4,1,0.6785714285714286,0.4285844247760422,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
650,0.5714285714285714,34.34948981544854,4,5,1,0.4285714285714285,0.2684584377096011,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
651,0.2857142857142857,17.390731075169807,3,4,2,0.7142857142857143,0.4503215155236574,0.0,0.0,0.0,0.0,0,3.4699934704773084e-17,-1.2710741487278341e-17,8.03196704098076e-18,Other
652,0.5,33.68490058230584,2,6,1,0.5,0.3115323957481387,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
653,0.4642857142857143,29.63277230342561,5,5,1,0.5357142857142857,0.3344864819577882,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
654,0.2142857142857142,11.786661686728612,3,3,2,0.7857142857142857,0.5027111696391086,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,BRE
655,0.3928571428571428,21.24006927410399,3,5,1,0.6071428571428571,0.3822712697743275,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
656,0.4642857142857143,27.56461583957776,4,7,1,0.5357142857142857,0.3354319104633565,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,FM/EM
657,0.5714285714285714,34.49498430318256,3,7,2,0.4285714285714285,0.2684120549704538,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
658,0.5357142857142857,33.91233090835527,3,5,1,0.4642857142857143,0.2900286985271356,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
659,0.5357142857142857,30.81940876065684,4,6,2,0.4642857142857143,0.2911423723940738,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
660,0.3928571428571428,23.027962726571083,4,5,1,0.6071428571428571,0.380932984990761,0.0,0.0,0.0,0.0,0,3.481379689174673e-17,-1.2599380619544298e-17,8.002058052806833e-18,Other
661,0.8571428571428571,48.060824927645,5,7,2,0.1428571428571428,0.0938674303177431,0.0,0.0,0.0,0.0,1,-0.42220920830012176,0.3006406205764838,0.45724872413806006,GD
662,0.2857142857142857,14.949352325580032,3,5,2,0.7142857142857143,0.4536508168647367,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
663,0.4285714285714285,21.24006927410399,4,5,2,0.5714285714285714,0.3608426983457561,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
664,0.3928571428571428,23.485139040842515,3,5,1,0.6071428571428571,0.3806221540883545,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
665,0.3214285714285714,17.742203068787976,3,5,1,0.6785714285714286,0.4284850653417499,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
666,0.3214285714285714,19.853224549916543,3,4,3,0.6785714285714286,0.426324542883713,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
667,0.4285714285714285,23.992243871938683,3,5,2,0.5714285714285714,0.3588621083196126,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
668,0.4642857142857143,30.55503249927959,2,5,2,0.5357142857142857,0.3341048378849324,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
669,0.8571428571428571,48.462257406864126,4,6,2,0.1428571428571428,0.093801259923928,0.0,0.0,0.0,0.0,1,-0.4738895976445162,-0.5608953025469541,-0.44117471043449996,GD
670,0.6785714285714286,39.24107263732887,4,7,1,0.3214285714285714,0.2027972357469369,0.0,0.0,0.0,0.0,0,0.16865314408636517,0.022073796081572148,0.07230611550405336,GD
671,0.3571428571428571,21.04129998391085,3,6,1,0.6428571428571429,0.4038620356333913,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
672,0.5,27.68597687755356,4,7,1,0.5,0.3139440954619535,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,FM/EM
673,0.6071428571428571,31.489665105350657,4,6,1,0.3928571428571428,0.2480258930732093,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
674,0.3571428571428571,20.88156563689862,3,6,3,0.6428571428571429,0.4039945133103167,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
675,0.4285714285714285,21.679398265513225,3,6,2,0.5714285714285714,0.3604942951006504,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
676,0.5357142857142857,31.34010379038754,4,7,1,0.4642857142857143,0.2909399726735935,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,FM/EM
677,0.5,30.23729042671353,3,6,1,0.5,0.3128052079593282,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
678,0.3928571428571428,20.703581945064453,3,5,2,0.6071428571428571,0.3827158518092102,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
679,0.5357142857142857,33.8679375964254,4,6,2,0.4642857142857143,0.2900432857437611,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
680,0.6071428571428571,42.00696648392608,3,6,3,0.3928571428571428,0.2450151044583721,0.0,0.0,0.0,0.0,0,-0.08145056835360757,-0.020580458294509604,0.008733495375281813,GD
681,0.6428571428571429,35.08147187584174,4,7,1,0.3571428571428571,0.225371736534929,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
682,0.6428571428571429,41.97546849751846,3,7,2,0.3571428571428571,0.2235933498737496,0.0,0.0,0.0,0.0,0,0.18225174546317105,0.035411389443683085,-0.03634395947483633,GD
683,0.7857142857142857,43.67011292341819,5,7,1,0.2142857142857142,0.1375259615650155,0.0,0.0,0.0,0.0,2,0.3471133452592553,0.4610896406551171,-0.4144181501071387,GD
684,0.4642857142857143,21.65023337016491,5,6,1,0.5357142857142857,0.3390884336234963,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
685,0.3214285714285714,20.431530449662592,3,5,2,0.6785714285714286,0.4258069465292639,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
686,0.2857142857142857,15.53044631591703,3,6,1,0.7142857142857143,0.4527692023251138,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
687,0.25,14.347666919496705,3,3,1,0.75,0.4760625932331034,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
688,0.4642857142857143,27.14535241431065,4,5,1,0.5357142857142857,0.3356405093042051,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
689,0.2857142857142857,17.58722490899689,2,5,3,0.7142857142857143,0.4500915856663365,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
